epoch,train_bleu,valid_bleu
0,0.0005268771430380837,0.0025859709103365673
1,0.0016999613105633743,0.004390118940192017
2,0.0022313029053502528,0.005760924877214515
3,0.0028042921462536293,0.0042974349204580415
4,0.00457128929165126,0.005467114065691413
5,0.004878235208107963,0.005056247057964921
6,0.004713417529367874,0.0036567115745625737
7,0.004633845267322144,0.006728549095021429
8,0.0065236353377041275,0.006845010392961887
9,0.006538873956016521,0.005852884557895168
10,0.00688715740749565,0.00656917557780327
11,0.006611146560729821,0.004350919657181629
12,0.007376784008115485,0.009407765213113692
13,0.007346227897595861,0.0049658292630291815
14,0.008511201434140475,0.006885222019830672
15,0.011874519842210423,0.008468619649015532
16,0.01300788328394968,0.008309173086849218
17,0.011324275120733541,0.008163548752318903
18,0.010260553713280373,0.008885644610486706
19,0.012846498361641364,0.009008311421755701
