epoch,train_bleu,valid_bleu
0,0.001452265905994629,0.005223470720040267
1,0.0012880874698612474,0.00460467344560343
2,0.0014682497003934843,0.004392444357665209
3,0.0022029686992100254,0.0045003987301538975
4,0.0024980199110686374,0.0033189556737573027
5,0.0031726055329829857,0.002741161280108417
6,0.0034813790732922817,0.002379734585210134
7,0.0032822892767930133,0.004024534318207918
8,0.00430880480557217,0.004357200410060608
9,0.0036900283832884393,0.004512935500262731
10,0.00342718446587069,0.0036382264425710124
11,0.004536457231220081,0.0034055938603321234
12,0.0044696108734222076,0.006092427455202036
13,0.004412144471729758,0.005047635709650896
