epoch,train_bleu,valid_bleu
0,0.00043592572319558614,0.001052163078795539
1,0.0004323346981900029,0.0010419170668282721
2,0.00029568069609393595,0.0008765485529726389
3,0.0004406810649437691,0.0011241537811803523
4,0.0009008479176902736,0.0022843123166650667
5,0.001037644118332309,0.0021279349240197424
6,0.0012403399557637958,0.0027673617796928718
7,0.0010852858701173903,0.002737760204971798
8,0.0010240943919084743,0.0023795402837725917
9,0.0012286654925896263,0.0026603014941844663
10,0.0011118990020057217,0.0025827164214164097
11,0.0010262909735261603,0.0026987309442314577
12,0.0015974564829213526,0.0030803978130966286
13,0.0023107384609757234,0.003416875269387953
14,0.0025426368167388324,0.0037422569642192953
15,0.0027892708519026126,0.0037667293284228028
