epoch,train_bleu,valid_bleu
0,1.6216097607177912e-07,0.002452164620762049
1,0.0019542527543971776,0.003832729212061399
2,0.002307623026562252,0.005953971466945322
3,0.004047269020571284,0.004599977931318343
4,0.003754724745440473,0.0055807044462253125
5,0.004682577072567012,0.006769399974836595
6,0.0051717756088031155,0.006058588814022321
7,0.005179153005381611,0.004356672822071606
8,0.004735349007601884,0.006433539258867336
9,0.00703434308958276,0.008813520522845673
10,0.009173381703350919,0.0057948724832140985
11,0.00839703439504002,0.00812574995755959
12,0.009238847149970456,0.00982871224160339
13,0.011182649931743725,0.007161331700725922
14,0.011355333790185294,0.010761911226779265
15,0.013524518517657529,0.008190613551825788
16,0.012284122602761904,0.010281415908983245
17,0.015619561994707933,0.011513945556593436
18,0.016499289389240807,0.01145468004030566
19,0.018849162508428045,0.013500368510008734
