epoch,train_bleu,valid_bleu
0,1.9617724186364286e-07,0.00393775386246091
1,0.0015247578034822077,0.005017190491973723
2,0.001075618376938974,0.002319080438384784
3,0.001867480855825028,0.002942184900078248
4,0.0025491195796289875,0.003299416106148684
5,0.0035059528394681605,0.003403219315471973
6,0.0026444417282744342,0.0030792268978412033
7,0.003603288604657136,0.0036697662090428925
8,0.004192026047958506,0.004692583757025261
9,0.004546106288472123,0.004531721301496935
10,0.005414809345667342,0.004171861663231859
11,0.005919294666315767,0.005027805493604863
12,0.005806821843162865,0.005343855995873284
13,0.0062694601079463,0.005091737852065898
14,0.0058137877793640255,0.004905376894199239
15,0.006032307845338087,0.006713136196730165
16,0.0068040666517728225,0.0068852651646084655
17,0.007353075475739797,0.006668713854807643
18,0.00799278768228616,0.006012068675756625
19,0.008054560595722083,0.007906017127014286
