epoch,train_bleu,valid_bleu
0,0.0007706551169649658,0.0029652738342259596
1,0.00101361445739355,0.0038560277076735545
2,0.0015551569453738816,0.003794568522788607
3,0.0025575164708331838,0.0025409056619207756
4,0.0024201781188892308,0.003217945431215304
5,0.0027965046987360803,0.0041941193849418055
6,0.00312228761457042,0.0034426629171621947
7,0.003885023538394827,0.00426781497050552
8,0.003781541707045417,0.003940733054882729
9,0.004317837528256458,0.004147268855889621
10,0.00488249803367049,0.005573068519208129
11,0.005754935024637148,0.004874753583325058
12,0.005816539260555348,0.0056500057597340765
13,0.0062318378107023235,0.005095218193319274
14,0.0064651353439498975,0.007183694821839134
15,0.006455715582917211,0.006257156283707896
16,0.008816238179457163,0.00727461454101945
17,0.007339276109743228,0.005703815713942618
18,0.008661949904277317,0.009868973039536905
19,0.00863628939811275,0.0060806085328968295
