epoch,train_bleu,valid_bleu
0,0.0008502400817447794,0.001009959062755772
1,0.00048425131394707385,0.0010207840785386626
2,0.0004691659138396071,0.0009945946928154544
3,0.0004757278611914293,0.0010159109697347418
4,0.0005463842601049287,0.0010329575746816828
5,0.0005659470127971601,0.0010386002394820529
6,0.00034692410737046763,0.002081566159999323
7,0.0007447001988264796,0.002148640907663201
8,0.0005162869770456011,0.0020950224291718255
9,0.0009805025619648443,0.0029316742997642265
10,0.0010744152580108664,0.0028041259257603904
11,0.0013081301601017192,0.0026965671649129995
12,0.0011538226418121263,0.002916685942785209
13,0.0013727862367717578,0.0027544940197097396
14,0.001443152925968888,0.0030555658747049427
15,0.0020735990847547286,0.002768280693825407
16,0.002855851932300775,0.002607183682146597
17,0.0031970731123734716,0.004578646792811608
18,0.0032357755074838143,0.002280988517176062
19,0.0030556296379912057,0.004991208466291445
