epoch,train_bleu,valid_bleu
0,0.0003579398498074182,0.0010173251453120097
1,0.0003367097385811045,0.0010503428412502861
2,0.0005960061069895933,0.0012789966085020755
3,0.00047961241082570785,0.0010304214264167527
4,0.0013281395748356284,0.0028349235261700963
5,0.001251852050840098,0.0028600495701788437
6,0.0014562419819554395,0.0028406080155987928
7,0.002656173687305878,0.005528199040787131
8,0.0020443469431599094,0.0028388394490129537
9,0.0020670358584711584,0.005549859474755393
10,0.002003139450222812,0.003032394757143085
11,0.0039954178821481525,0.002222462584015234
12,0.0033584015405924697,0.0027481120683087485
13,0.003895432735315146,0.006899561096579572
14,0.004042119472583659,0.007298136549420909
15,0.003790486336757321,0.004900396014879822
16,0.002867527960824932,0.004082671577312012
17,0.004052935493523873,0.00478114042112594
18,0.004114310783448627,0.004856912860187096
19,0.0038996980036759706,0.005334536939421423
