epoch,train_bleu,valid_bleu
0,0.0008330385131481124,0.002016622915245086
1,0.0012762608911968752,0.0022715588079545786
2,0.0027570568763842147,0.004651464516370209
3,0.0023221926167393465,0.0057150170501047365
4,0.003423018754572238,0.004598958130145395
5,0.003931887718591612,0.004247498843307368
6,0.003658101617188621,0.003438822088899855
7,0.0031734768118439217,0.004841801791692453
8,0.004633250757576221,0.004798871033662387
9,0.004226219788470967,0.004040366250030244
10,0.005332761170033761,0.005857205252587981
11,0.005186581265383747,0.004332376304463612
12,0.004914178242020184,0.00573737346456645
13,0.005849276768945033,0.005077178594685101
14,0.0056639717371384304,0.005749946846648518
15,0.006059692293664036,0.006254663973055778
16,0.006585377034442881,0.006638097704307644
17,0.006846003697539282,0.007919544027209333
18,0.00787794440991796,0.005890202722234945
