epoch,train_bleu,valid_bleu
0,0.0006870986219932844,0.0029608880541061155
1,0.003047270213495682,0.003949810010437377
2,0.0027167806106938473,0.002379030558800839
3,0.0029237200689284583,0.00443821158244878
4,0.004535363030065172,0.005408856415797798
5,0.004428351019768031,0.004831454939054077
6,0.004947700065563343,0.006393669357402797
7,0.007309275014591297,0.007443819628884798
8,0.006898339256961543,0.008100407139178012
9,0.0066357570519512766,0.0067175732059549355
10,0.007684984496527434,0.0066705368346587305
11,0.008235815427831672,0.0072640673163311
12,0.010490511146998114,0.00931819782863454
13,0.012396484449731217,0.008265703517320332
14,0.01011417869422763,0.009881307033140442
15,0.014466110325295767,0.008810689010090876
16,0.015337773422138686,0.009932169554121396
17,0.01518274008944764,0.01065752665137811
18,0.014607961288186202,0.010399861153733854
19,0.01969958645692749,0.011802933775401201
