epoch,train_bleu,valid_bleu
0,0.00039373783177837883,0.0009312733525609954
1,0.00037630693151929196,0.0008588317484135733
2,0.0004025993925144446,0.0008642405840505337
3,0.0003650108993786193,0.0009290004286420266
4,0.0005584006425743742,0.001030147002699251
5,0.0004834548975012242,0.0008678787519779937
6,0.0003836654551028592,0.0009027953707519013
7,0.0004061507179297733,0.0017678831568677465
8,0.0006015926768474905,0.0018913376826779026
9,0.0007726548607649781,0.001914257567524029
10,0.0006762613938646937,0.0019477734407386113
11,0.0007296695573674203,0.0018420343270514948
12,0.0006761066538811926,0.0018973493347055562
13,0.0007067093126549922,0.0020323962469396837
14,0.0008315494519893674,0.0021764105381743793
15,0.0008575843051253779,0.002067408717298841
16,0.0009162783328993947,0.002362222549261868
