epoch,train_bleu,valid_bleu
0,0.0004595594510686333,0.00099628400637789
1,0.0005066234279967369,0.0010379098026950628
2,0.001506712920261618,0.003592250526236477
3,0.0010894353004742008,0.000998353736556
4,0.0005201975246981929,0.005123758102398419
5,0.0016135883210883846,0.002913070462264142
6,0.0015919255274463812,0.0027509598247393544
7,0.001933623423741597,0.005129760896405042
8,0.002024706921725139,0.0027915811917571727
9,0.0014880846668464853,0.002737504981110341
10,0.002013827525696229,0.00253333243508435
11,0.0016708445815944236,0.002973993578384734
12,0.0021859882318739712,0.0032217761530502855
13,0.0026390180845686415,0.0038440529745656497
14,0.002964419955770371,0.004042945314871602
15,0.0031090069079909286,0.004272244332395237
16,0.0036813661286572126,0.004451365285900521
17,0.003988261426380873,0.004593412067980589
18,0.0034232426133076485,0.003820077580689408
19,0.0037358320909371685,0.004839718580828144
