epoch,train_bleu,valid_bleu
0,0.0005078180141589315,0.001027485561334345
1,0.0011126461938926414,0.00432785585763871
2,0.0016310238635804547,0.0022507953530229406
3,0.0016767111301707884,0.001369227203972913
4,0.0013935572633956728,0.0025229315763855716
5,0.0014907258223325834,0.0029793603454529925
6,0.002285355908126334,0.0019184713132540682
7,0.0021993143697491475,0.0032847889745174714
8,0.0021753703516772527,0.003295453384806556
9,0.0020993916387860526,0.003234891184506266
10,0.0028710973473453595,0.0023578041220937954
