epoch,train_bleu,valid_bleu
0,1.946230978144008e-07,0.0011846850051479274
1,2.2780516751994667e-07,0.0011506432619492002
2,3.0749659697310587e-07,0.001198754361532147
3,2.435460162897339e-07,0.0011624311259225348
4,2.7137720129828635e-07,0.0011763661652773975
5,0.0008498364167536702,0.0026612132645033233
6,0.0010890005207997008,0.0011615514110079415
7,0.0005221467653010121,0.001180154396359969
8,0.0008092517911387763,0.001197738966541936
9,0.00048660907331110273,0.00121259829721867
10,2.7627714870772844e-07,0.0011748872879347757
11,0.0005504403461515249,0.0024861668142956445
12,0.0009316911540653603,0.0025001012601362734
13,0.0008911913902599456,0.0024104674284666384
14,0.0013280595838209917,0.0032420463681042204
15,0.0013176868063737468,0.0025669282616906626
16,0.0008272191769070941,0.002565245885789487
17,0.0014234770950142437,0.0032328042679484856
18,0.001519748141662093,0.003272804416420297
19,0.00186525805076212,0.0031809653195671236
20,0.0014444411488993007,0.0031410360366922866
21,0.0016172584471366052,0.003300794150552907
22,0.0020404204522343457,0.0031580843663201255
23,0.0014706970494101595,0.0032385148099590318
24,0.0027293783691326717,0.0032359404968385964
25,0.0016917226143866582,0.0033876412409611792
26,0.0016935132948426431,0.00339078011684503
27,0.0019329166763921582,0.003231773856085614
