epoch,train_bleu,valid_bleu
0,0.00048680902050164194,0.0027455820714606728
1,0.003013205167846957,0.002344112552188554
2,0.002481652772244633,0.004267745105677305
3,0.00287148023633757,0.0050629132541711915
4,0.0033811685674842097,0.004593855667278258
5,0.004152578162232675,0.004389860834770469
6,0.0029437898328536667,0.0033391623308497344
7,0.0036508180467987807,0.005310917976458543
8,0.004712587391275335,0.004400691537435325
9,0.004916090043832256,0.005619036193565544
10,0.0052986236712404995,0.004270445346097594
11,0.005882783018377519,0.004952070826762893
12,0.006059957737224014,0.007178280179489898
13,0.006254749218125392,0.006550870548366932
14,0.006078606471675837,0.0045678532529419315
15,0.0069102738051835325,0.008630012878128025
16,0.007601640997701497,0.007091969281410523
17,0.006935594418310179,0.005209406667118808
18,0.006464176414362228,0.007603515060056999
19,0.0071687524329724075,0.007826338844055234
