epoch,train_bleu,valid_bleu
0,0.0007598133975775456,8.00848113265396e-11
1,0.0009734083010951492,0.0025909464251632737
2,0.002707475090277352,0.003283840311012409
3,0.001999616443497446,0.0034350131666346802
4,0.0016672222983563896,0.003651064237929697
5,0.0025142949744645527,0.0037839768308687884
6,0.002816898536778079,0.004610118315379978
7,0.002126416645797869,0.004479998577179943
8,0.003657048180379661,0.003416482137353774
9,0.0035541450068608663,0.004814276448096359
10,0.003190543659789352,0.003263339362938508
11,0.0031389553669743143,0.005714606476592956
12,0.004629296658411816,0.004413004379315312
13,0.003089348131303793,0.0058004039197596755
14,0.0035599591493023267,0.004728202504316333
15,0.00561635328110618,0.004847399719485807
16,0.005765370517485803,0.006365129754611956
17,0.003991942298940294,0.004932789288956862
18,0.004091143953337985,0.004577716489638015
19,0.005361219840593028,0.006221988406541924
20,0.0063762157437788096,0.005617055857892675
21,0.005528219245197111,0.005778825421147103
22,0.006061753280029085,0.004582653841712319
23,0.0050763726157098885,0.0051420618310397195
24,0.005688492359370268,0.006565844795659042
25,0.007686779590263867,0.006431244996930043
26,0.006138556617320584,0.005643523486345024
27,0.009086256436160657,0.0075407988955647175
28,0.007091246193992923,0.007366976609293356
29,0.009038767558770353,0.007988528227413647
