epoch,train_bleu,valid_bleu
0,8.788079922786485e-08,2.1002991630050346e-07
1,0.001106015751271101,0.0008865677290163808
2,0.00038413603958959775,0.000870908449505778
3,0.0003864176999811513,0.0009113132785004689
4,0.00037800703780898503,0.0010379099782112436
5,0.0003834354561632437,0.0007891554139515941
6,0.00037166263562273243,0.0009187273011782343
7,0.0003769429821630652,0.0009143936720480868
8,0.000391503370866669,0.0009464257929406349
9,0.0004436517200178311,0.0008615245422362646
10,0.00042495035261033633,0.0018180378061038944
11,0.0007152477863223506,0.0017614928676335537
12,0.000493017772793368,0.000985085620196565
13,0.0005592358351120729,0.0017262103045488258
14,0.0007642564840239465,0.0010231035571237226
15,0.0005673763026744654,0.0009861704853248577
16,0.0007064680239778788,0.0009849916054336595
17,0.0005584745600453455,0.0014923704808576979
18,0.0008773050118648833,0.0024321289712567373
