epoch,train_bleu,valid_bleu
0,0.0005670574286862161,0.0032363014218832866
1,0.0016344858567946701,0.0010006965454653685
2,0.0017766053161664228,0.0037549060738973445
3,0.002550576738206234,0.0049788574052924035
4,0.0027718926879269487,0.002836864934022451
5,0.0029337755606583223,0.0039480039000420125
6,0.003414455084439594,0.004520557199008014
7,0.0032276524424603953,0.004146845025106216
8,0.003931808183859693,0.005827529670769953
9,0.0054248699726016265,0.005085547463070664
10,0.005813277232054483,0.004975038755657222
11,0.00608389544602478,0.006232074325506302
12,0.005771860461078976,0.005589058636279868
