epoch,train_bleu,valid_bleu
0,0.00036225988397276264,0.0010423808424247054
1,0.00037541292706637483,0.0010627498431704228
2,0.00048766855598113116,0.0010464900139319062
3,0.00038991705204369784,0.0010751287723839318
4,0.0004940140745882001,0.0011332793396983344
5,0.0004392394440312053,0.001216163287903806
6,0.00045084092952349093,0.0011982842487377567
7,0.0005297235033238382,0.0010983578659459455
8,0.0006043840343971972,0.0011037963461030206
9,0.0005352926891202558,0.0014334984536797622
10,0.0007644824932370949,0.001351566439193819
11,0.000977469323501163,0.002849662044930502
12,0.001269013534208203,0.0025303502990657377
13,0.0014635893095886353,0.0024656027607596488
14,0.0014606706214955877,0.0026790186647275257
15,0.0013945091855033804,0.003034161479983134
16,0.0013234014861804699,0.00279628064969864
17,0.0013586385253371337,0.002730114814498312
18,0.0015099555526812242,0.0027013412810759567
19,0.0016155686920241938,0.002881380377461119
