epoch,train_bleu,valid_bleu
0,0.0004268781586036788,0.001027055191415039
1,0.002185708467589691,0.0010933357265551407
2,0.0020235780743524286,0.00289971521997914
3,0.0019925571136597824,0.003052080399468143
4,0.0024621699152276976,0.0026124426088197034
5,0.002776841888909628,0.005578251821756455
6,0.003191704210101485,0.004360167587524044
7,0.0031416807527494513,0.004047480577507731
8,0.0036651041066401643,0.0035388979903829723
9,0.003291724012635301,0.006017516175791468
10,0.004898834031149239,0.004486027364666148
11,0.004832364497569647,0.005247126545200854
12,0.005739648771476435,0.005639330565813429
13,0.006378977021217012,0.005428576900931573
14,0.007609651702205784,0.006233258733021238
15,0.007237705700786983,0.007908225868799409
16,0.0069175128963029275,0.006268195160095665
17,0.010127236023335255,0.00820022668682296
18,0.009183669766015229,0.007764652981293221
19,0.009907070513770384,0.0069752063625889175
