epoch,train_bleu,valid_bleu
0,0.0008988144957984893,0.0031429227488468238
1,0.002109326382161951,0.0005076465269301816
2,0.0013955545783119357,0.002753282428035432
3,6.981157554187193e-07,0.0014298920955736556
4,0.0017571345712592485,0.0011645083542747728
5,4.661016789918401e-07,0.0018520984073938805
6,0.0026175724881495003,0.004174961786823787
7,0.002001316233129924,0.0036640399794903135
8,0.0038419055305102855,0.0035074939216490583
9,0.004105192220481328,0.005422373882187635
10,0.004127903625559241,0.004014161709677352
11,0.003847764469213655,0.0035734312195498893
12,0.004111071765711921,0.002003472486676163
13,0.0036729893977553397,0.004224833559923899
14,0.003714647172997219,0.0035766587021029066
15,0.004481737509441581,0.004470454247309011
