epoch,train_bleu,valid_bleu
0,1.2474297901487787e-07,2.030943499036938e-07
1,0.0010184037648478105,0.0019021206782715904
2,0.0015231029930675123,0.00131923871445305
3,0.0013105460806278142,0.0022426288992376422
4,0.0013960182158946342,0.002332543072685389
5,0.0019377973242946942,0.0024838404358919746
6,0.001807527345495727,0.002942535620877333
7,0.0017449744087980452,0.0024199295269827573
8,0.001696104346752224,0.0032366942721144838
9,0.0021852557620145904,0.0030385396330692618
10,0.0024529368985750253,0.0032900069870016005
11,0.0028767463361840493,0.003433275217145059
12,0.0032654193218460553,0.003931958491138098
13,0.0036172752426240264,0.0035372374541614193
14,0.003647444897388318,0.003815761918136519
15,0.004343272145188611,0.00487128808918211
16,0.003969657401246729,0.0044849382922216895
17,0.00426950011958322,0.005159880888472024
