epoch,train_bleu,valid_bleu
0,0.0005301636499369523,0.0012494797176843002
1,3.353877232890982e-07,0.0011700465475202248
2,0.000623311050880142,0.0011774165484181715
3,0.0005458414494794367,0.0011669656070621831
4,2.292342790650245e-07,0.0011420152856363584
5,0.00045945202718597185,0.0011771281089678536
6,0.0005311751666960219,0.0011969787603949966
7,0.0005285015794716894,0.0012008643476161996
8,0.0007054301593022344,0.0011886187400934917
9,3.5650463609210714e-07,0.0011841850138713987
10,2.1814474030991825e-07,0.0014141349034746697
11,0.000626345989852543,0.0013617233279609486
12,0.0005751092287991073,0.0013587218738623495
13,0.0007090062303707809,0.0013224079301104583
14,0.0007040136801150503,0.001298232504667153
15,2.4335168857280847e-07,0.0013336072386781537
16,0.000773713513046523,0.0013423179167154175
17,2.2847047480368173e-07,0.0013497551549440617
18,2.946464870806499e-07,0.0013098770943544805
19,2.880007138563826e-07,0.0013475184323189985
20,0.0005958171100191675,0.0012924640311673743
21,0.0011103654049725417,0.0015672711304205035
22,0.0009947462997369995,0.0016155025453035003
23,0.0012023112558332517,0.0016469938606502876
24,0.001127559001970749,0.001635633797048575
25,0.001249713673095576,0.0018640435671925142
