epoch,train_bleu,valid_bleu
0,0.0005199602706505166,0.002580352532652184
1,0.0027789518255086597,0.0030434922561282996
2,0.0022672277551979265,0.005574010101265957
3,0.00310356442242802,0.00521838659733425
4,0.004055334529649791,0.006898514287890087
5,0.004586745811191815,0.005959779592567465
6,0.006682769042566636,0.006551702320026274
7,0.005025115065016332,0.0076503750987231365
8,0.007231422605154223,0.007544967013106154
9,0.005961257891403362,0.0047876547074031045
10,0.008982081690000391,0.008409003712151426
11,0.00802573140459517,0.006069928465940103
