epoch,train_bleu,valid_bleu
0,2.475345451099149e-07,2.0969405458646595e-07
1,0.0004840433133264225,0.001043802877673079
2,0.0005345189060276268,0.001057449358173844
3,0.0005631413775357152,0.001048178051436404
4,0.00045180785225337544,0.0010203630600558596
5,0.0007100937118707024,0.0030661617664229897
6,0.0009492007504830662,0.0010245562185778152
7,0.0005595320814267979,0.0009581826195734627
8,0.0006512562641272462,0.0022598325930822706
9,0.0008708084700601421,0.002208641505276434
10,0.0007592756642553014,0.0028520861927724865
11,0.000991886779853993,0.002695864909132631
12,0.0012330588450248242,0.0028764499278329794
13,0.0010252220700479595,0.002757260733443726
14,0.0010149577474456316,0.0027394202644270113
15,0.00112602059572765,0.002754350464408829
