epoch,train_bleu,valid_bleu
0,0.0003818754193555706,0.0010406127077531753
1,0.00045030194525553954,0.0010100306871034942
2,0.0004060501383695024,0.0009483160442643818
3,0.0005431597527903766,0.0009924931994156883
4,0.0005299126281842973,0.0011806830352530185
5,0.00036384487607469586,0.0010426831558631182
6,0.0004981658948942394,0.001142192320028553
7,0.00040542935263380324,0.001117461911020788
8,0.0005865360607722592,0.0012032522383119558
9,0.0007919260448545264,0.0011256047367972886
10,0.001072686521898277,0.001849151013389517
11,0.0007688629354415912,0.0011772106160792795
12,0.0011988864646393083,0.002107614847557484
13,0.0012156105410081526,0.002622783495139433
14,0.0013822612920569603,0.00241940763108877
15,0.0013277104921734888,0.002719959731218117
16,0.0016854687801423351,0.0030535926909808705
17,0.0015501013713350828,0.0028846569585684084
18,0.0012496751572133875,0.0027862925411887953
