epoch,train_bleu,valid_bleu
0,0.00040676979585078655,0.0009804477725753567
1,0.0004068914279908183,0.0010547539879805093
2,0.00078156703775003,0.0030625463118197924
3,0.0004757176474647116,0.0010543040238690806
4,0.00061959277120962,0.0011514151193438636
5,0.00070207091241872,0.0023008841184559785
6,0.0011073090475968654,0.002163974865681798
7,0.0014463971703211538,0.0028205671140108307
8,0.0011830809269176175,0.0028177793822984397
9,0.0014767766443951017,0.002794048321699321
10,0.0014786152364873718,0.0027248109062976518
11,0.001733620618465483,0.002851584570181867
12,0.001198036099476634,0.0028833016714006985
13,0.0019916097207391095,0.00296833272889978
14,0.00202948805890486,0.0039260898117053885
15,0.0021673796316847463,0.002787785912831273
16,0.0022884050692046727,0.00394259426736208
17,0.002587449006359167,0.003425413401439025
18,0.002869967824134577,0.004180494992744662
19,0.0027801642474241627,0.0043678121113922535
