epoch,train_bleu,valid_bleu
0,0.0005821240406165248,7.051014730503552e-11
1,0.001536058680140046,0.0014175716684977147
2,0.002138044143435795,0.0019053300420914636
3,0.0018300294239530568,0.004860307411893264
4,0.0015052434511379715,0.0028335285522954083
5,0.0014871251172461479,0.0019368241071164134
6,0.002216704239830118,0.00475701251408247
7,0.0021987782055519823,0.0046830465285776215
8,0.002542938636761493,0.0040877160336293804
9,0.0027506584406210457,0.00403653521023064
10,0.0030107839368752297,0.003295358946439513
11,0.0034265578905657004,0.004125281883962755
12,0.0033987998815640033,0.00448135472380008
13,0.004830443605882718,0.005701835663357524
14,0.00430273871598784,0.0037409448849615064
15,0.0036459310800318013,0.003734053039932786
16,0.0037258361082585837,0.003980299069914102
17,0.004726851717691274,0.004535003181997724
18,0.004648006934832957,0.005203372403549641
19,0.005941106352232597,0.004605752203284393
