epoch,train_bleu,valid_bleu
0,0.000760191527719015,0.0011109167780103417
1,0.0005513388846560323,0.0011925511693619895
2,3.421047365747116e-07,0.0012042978499536027
3,0.0005172794816121203,0.0011611820568116946
4,3.2781782838978496e-07,0.0013725807542616562
5,0.0006253914122422844,0.0013450346958035347
6,0.0010105777305368536,0.001196010674069529
7,3.0722930361491457e-07,0.0011601422319592056
8,0.00044990027107433197,0.0025342557943056894
9,0.0005496004305112215,0.0013280036634626703
10,0.0005574486676507147,0.0013636656237372956
11,2.851951570063632e-07,0.0025958908259472242
12,0.000797643254236404,0.00264505350695208
13,0.001899224332020227,0.0024563878589420225
14,0.0005635847434220494,0.0026250468608587907
15,3.7455008122824997e-07,0.003113659453043945
16,0.0015950299018225823,0.00252663852459733
