epoch,train_bleu,valid_bleu
0,0.00031717378513327,0.0010479553129374508
1,0.0005505598995028294,0.001040809933280698
2,2.489541381747925e-07,0.005160899970858254
3,0.000954434014212048,0.0009786452919859816
4,0.0008013936627892892,0.00238889012568256
5,0.0010191002735328426,0.0023367710796037577
6,0.0012505638529620336,0.004417465637758743
7,0.002357810678046684,0.003850172620000756
8,0.0025628636007656103,0.003824856416458598
9,0.003274258184244037,0.004354193738415649
10,0.0021662607126424717,0.0034826033244225586
11,0.0035703786089762335,0.0038962414284093743
12,0.0021324053069598824,0.00505516542976742
