epoch,train_bleu,valid_bleu
0,0.00036414380983810715,0.0010358833109905441
1,0.0004744286386714096,0.0010235460984915844
2,0.0009992492047182096,0.001779270851369821
3,2.312693263812752e-07,0.000948637310641528
4,0.0007022451825657129,0.002723248271560442
5,0.0009797795836873964,0.0021599954339527883
6,0.0014371573278525425,0.0029107284232553743
7,0.0015282290702505557,0.002707755279474505
8,0.0015345451991386765,0.002881844176781818
9,0.0019715489173685917,0.002984733239972524
10,0.0023630894926107,0.002857044369238224
