epoch,train_bleu,valid_bleu
0,4.749469177573522e-07,2.823781730694482e-07
1,0.0008949110863335685,0.0024970686961979837
2,0.0024756020954222833,0.0025530493954665496
3,0.0034453447674569143,0.004606844864814677
4,0.0020998465236201744,0.0031287307050458808
5,0.002801704548522868,0.003285079729077193
6,0.0025602902337286087,0.005574228590246793
7,0.0045287877141002445,0.007187543617728023
8,0.004139127503788631,0.00482248144947558
9,0.0030750498932047964,0.004997658849565042
10,0.00519121963737757,0.006774568403605595
11,0.003387374009719596,0.0032775208365762175
12,0.00295727035080952,0.004266771552179891
13,0.004855468574324238,0.004962273418544636
14,0.0053273838081952405,0.005678213009361387
15,0.004166338261794461,0.006346301317933329
16,0.006365691196940619,0.00506415583917298
17,0.005512486707219536,0.005456582754375129
18,0.007750921547680508,0.0063267824422248205
19,0.006197088814399709,0.006244488431028728
20,0.0055151284318033815,0.006359201945674745
21,0.007333851469675221,0.006299568267238939
22,0.007179977902847234,0.006137572350385788
23,0.005912527376471102,0.006954419703178999
24,0.006436644353775898,0.005423270318705142
25,0.007101012446958552,0.005415016891449111
26,0.007140330665213819,0.005429489859566475
27,0.00846084169964111,0.007825417477450802
28,0.008112549038806295,0.006648615759614103
29,0.008098369222905914,0.007451239272417797
