epoch,train_bleu,valid_bleu
0,0.00038094403243864615,0.0010169159555990734
1,0.00045173982205518184,0.0009904862173766456
2,0.00038443830974307583,0.0010917952509903069
3,0.00044487199183978636,0.0010407072011055889
4,0.00038085864008992066,0.001117183041275035
5,0.0005602011547526436,0.0009791397401188453
6,0.0004216641510690311,0.0011186785438696504
7,0.0003626206107084475,0.0009213515344987008
8,0.0004360995149416308,0.0011357847150028726
9,0.0007380277984171521,0.0014403835766450205
10,0.0008251569618298558,0.0014125306312255043
11,0.0011528543232849342,0.002344848835756126
12,0.0012201480448252593,0.002385710410375607
13,0.001242200788293883,0.002673735833977261
14,0.0013719581031766798,0.002784244385341771
15,0.001355234222729301,0.002931837685796102
16,0.0012863124014454187,0.0027846546764612665
17,0.0015089221647668653,0.0026910821775093584
18,0.0014210306619480161,0.002602518319624625
19,0.0013987288033242352,0.00243848265499384
