epoch,train_bleu,valid_bleu
0,0.0005431465630218608,0.003060769240952825
1,0.0005413779095908082,0.0012059245526284178
2,0.0014395408985704299,0.0026531772996285325
3,0.0017236329813160524,0.003010982560798941
4,0.003003659867075828,0.002523898645711065
5,0.0036399612059432747,0.004486305826618039
6,0.0019597814252509333,0.00256678096721345
7,0.002621951254781095,0.004468714893705624
8,0.0027421012376555184,0.005326748955162243
9,0.0033794501167420878,0.003520245919036808
10,0.0037129833341304768,0.003652506202615337
11,0.004812607657641801,0.003694871435344102
12,0.003984822992721759,0.003540915140247507
13,0.003762630217152752,0.004827922708767722
14,0.004194018205396132,0.004522293645069261
15,0.005259714054384044,0.005324605291109636
16,0.004825266817872701,0.005628798459422988
17,0.005434689049515771,0.004057116888148957
18,0.004797512824329011,0.004442812692493614
19,0.004905335764436045,0.005489769738330473
20,0.006166948516385162,0.006533176786890628
21,0.005931709904019592,0.00584095581143588
22,0.0061316117302462995,0.00542352970931002
23,0.005367097069301671,0.005094727598717083
24,0.006583334761160349,0.00716418321502427
25,0.008737451676586332,0.007604212720044151
26,0.007064901992263219,0.005787885962896272
27,0.007614340236874078,0.007833270986750638
28,0.006861429763829043,0.007028607239571988
29,0.007015324783600655,0.0076131538988052
