epoch,train_bleu,valid_bleu
0,0.00033060355006757174,2.4936434962970116e-11
1,0.0003717707629925054,0.004315900422392896
2,0.0012502175248868287,0.0020712880324963343
3,0.0019451594083960118,0.00265618792162734
4,0.0018906142460927114,0.002597941128222448
5,0.001203304756755333,0.00240052657763667
6,0.0017226319663217167,0.00355563683100544
7,0.0024959354619276826,0.003879881809082838
8,0.002617353415673769,0.00456239329470546
9,0.003393397898339408,0.004404291767056692
10,0.003663577925574043,0.0038747996960992546
11,0.003547793538470472,0.00383164725696478
12,0.0038981298750172142,0.004993276675534116
13,0.00431952051652789,0.004651206647489679
14,0.004276986214234769,0.0043367178375281696
15,0.004438406051772871,0.004418245492139952
16,0.00496937757329373,0.005609899603521424
17,0.005302126971805457,0.005624789963894644
18,0.0052219908010252844,0.004936356270485825
19,0.005220019587650442,0.005437742861446989
20,0.005578141328902387,0.005070383631434632
21,0.005432274262727435,0.006614820400562817
22,0.005110033193712617,0.005354063985357328
