epoch,train_bleu,valid_bleu
0,3.0292862935781316e-07,5.822879642243025e-07
1,2.7833318954844156e-07,0.0014006914474420059
2,0.001657934849828584,0.002664382191739048
3,0.0009673873126436829,0.0018110769182980652
4,0.0012677551698248824,0.0023513265112274605
5,0.0019097877246777631,0.0030322154505397405
6,0.001912732974744961,0.0017970450915061145
7,0.0015853003160520985,0.0033845934220423993
8,0.0023078642064615815,0.003713986796821207
9,0.0021741955719496086,0.0023331838636380235
10,0.0025474165873334152,0.004174155400152931
11,0.003161054816718286,0.0044669273741977725
12,0.0032444559566382524,0.004327760272531611
13,0.003941620830654186,0.004890899364330203
14,0.003167380580544256,0.0035396591322574143
15,0.003501961592137547,0.004832456140769123
16,0.004653104743165419,0.004909626854844483
17,0.0056135297785181405,0.006550460409372044
18,0.004844574965963467,0.004548228187365067
19,0.0056387141552113555,0.007101631714420019
