epoch,train_bleu,valid_bleu
0,0.00047478244186343287,0.0031487849310856478
1,0.0014592229043859687,0.004221163458770283
2,0.002326662266951399,0.0038130910539383757
3,0.00222890925333926,0.004223023948275904
4,0.003418083353114532,0.0031697887315109935
5,0.002779025719776471,0.0032558806527957004
6,0.0028202974005972314,0.0038058448157453494
7,0.003760215539628401,0.004164853527395094
8,0.004401021521531818,0.005124168141297123
9,0.004380061756421153,0.0032030931720504045
10,0.004445299695871871,0.005451315704395811
11,0.00498295303591788,0.004253405640197781
12,0.0049587156481537475,0.0045584091011132795
13,0.006006745990610786,0.006263233542120161
14,0.0061372876905471715,0.006071698106534799
15,0.00603578299759101,0.0057945325553478
16,0.00579641871852145,0.005926605520813368
