epoch,train_bleu,valid_bleu
0,0.0005701992199344014,0.0010364295312472053
1,0.0005643115375145299,0.0010192654272582799
2,2.054124684991616e-07,0.0010277206196860902
3,0.00041550668123333255,0.0010094975308331754
4,0.0005391977291718058,0.0011525785662702623
5,0.00038893918181759287,0.001030154438489078
6,0.00039298630237440655,0.0009503825867788766
7,0.0005748988718112671,0.00214306037686036
8,0.0006872571171885695,0.002243296264732228
9,0.0008250583235505869,0.0021209700394576926
10,0.0006620807538276946,0.0021351519810836705
11,0.0007512352998024624,0.0028653488450023873
12,0.0009337838174247367,0.0027876295561057
13,0.0012244750519293912,0.0029624117731054888
14,0.0021593910133928165,0.002988682037458013
