epoch,train_bleu,valid_bleu
0,0.0003134086866549467,2.0378726000213946e-07
1,0.00106092088906285,0.0041768870523861325
2,0.00193106536860007,0.0025376254411570583
3,0.0024307645038499264,0.0019581672448934525
4,0.0011985777559088376,0.002048333761301095
5,0.0019771051492185627,0.003914491207625851
6,0.002359283647566164,0.004749349166685137
7,0.0031240732184449295,0.0028058327416241795
8,0.002192728551710528,0.002828038136298851
9,0.00207191316018004,0.003380775902733416
10,0.0027621500414382366,0.004118808747475336
11,0.0031803526216350273,0.0027959028920389955
12,0.0033905705418002413,0.004837399640912798
13,0.003187134759696414,0.003978766770939145
14,0.002987921033661547,0.00347759015018437
15,0.0032374527817669607,0.004950782998703016
16,0.004393427529918525,0.004953401002864474
17,0.004106465862709136,0.003994165151099463
18,0.004387451166354246,0.0048691773281325425
19,0.004234940943846716,0.004222250347454617
