epoch,train_bleu,valid_bleu
0,0.0008304499844597744,0.0010113221285232277
1,0.0005081247773733042,0.001016300478310897
2,2.055800303687857e-07,0.0010753594061301268
3,0.00042161609488924147,0.0010403083325861721
4,0.0003409773668052199,0.0010393772898743844
5,0.0006220925515593177,0.0010388736820923154
6,0.00042238863112200117,0.0010244103920487824
7,0.0006883334674693649,0.001500212127840512
8,0.0007241202381450855,0.0015896253089249265
9,0.0009123005171571376,0.0022803428856226046
10,0.0012172916682605178,0.002636443503558713
11,0.0019808043561042776,0.005422974880454471
12,0.002358987671871277,0.0035058801967128034
13,0.002922114095961524,0.004868340147874202
14,0.0022056949747595836,0.003630970202238952
15,0.002853488281410126,0.0033196090978006246
16,0.00261793890707681,0.002134505671060295
17,0.0027020209492076472,0.003346340039178371
18,0.002665623516409679,0.00476783111397499
19,0.0032176974748353037,0.004498222571145865
